# Averages varying with time steps
#  time		KE		PE		TE		Pr
1.620		0.8731		-3.7849		-2.9118		0.3110
1.625		0.8694		-3.7810		-2.9116		0.3098
1.630		0.8651		-3.7765		-2.9114		0.3084
1.635		0.8604		-3.7715		-2.9111		0.3069
1.640		0.8552		-3.7660		-2.9108		0.3051
1.645		0.8496		-3.7602		-2.9106		0.3033
1.650		0.8438		-3.7541		-2.9103		0.3014
1.655		0.8380		-3.7480		-2.9100		0.2994
1.660		0.8325		-3.7421		-2.9097		0.2976
1.665		0.8274		-3.7368		-2.9094		0.2959
1.670		0.8233		-3.7323		-2.9090		0.2945
1.675		0.8203		-3.7290		-2.9087		0.2935
1.680		0.8187		-3.7271		-2.9084		0.2930
1.685		0.8188		-3.7269		-2.9081		0.2931
1.690		0.8207		-3.7285		-2.9078		0.2938
1.695		0.8245		-3.7320		-2.9075		0.2951
1.700		0.8299		-3.7372		-2.9073		0.2969
1.705		0.8366		-3.7439		-2.9072		0.2993
1.710		0.8443		-3.7515		-2.9072		0.3020
1.715		0.8526		-3.7598		-2.9072		0.3048
1.720		0.8609		-3.7682		-2.9073		0.3077
1.725		0.8688		-3.7762		-2.9074		0.3104
1.730		0.8759		-3.7834		-2.9076		0.3129
1.735		0.8817		-3.7894		-2.9077		0.3149
1.740		0.8860		-3.7939		-2.9079		0.3164
1.745		0.8884		-3.7966		-2.9081		0.3173
1.750		0.8888		-3.7971		-2.9084		0.3174
1.755		0.8870		-3.7956		-2.9086		0.3169
1.760		0.8831		-3.7918		-2.9087		0.3155
1.765		0.8771		-3.7860		-2.9089		0.3135
1.770		0.8693		-3.7783		-2.9090		0.3109
1.775		0.8601		-3.7692		-2.9091		0.3077
1.780		0.8499		-3.7590		-2.9091		0.3043
1.785		0.8394		-3.7484		-2.9090		0.3007
1.790		0.8291		-3.7380		-2.9089		0.2972
1.795		0.8196		-3.7284		-2.9088		0.2939
1.800		0.8113		-3.7200		-2.9086		0.2911
1.805		0.8047		-3.7131		-2.9084		0.2888
1.810		0.7998		-3.7080		-2.9082		0.2872
1.815		0.7969		-3.7049		-2.9080		0.2862
1.820		0.7959		-3.7037		-2.9078		0.2859
1.825		0.7970		-3.7045		-2.9076		0.2862
1.830		0.7998		-3.7072		-2.9074		0.2872
1.835		0.8043		-3.7115		-2.9072		0.2887
1.840		0.8099		-3.7170		-2.9071		0.2906
1.845		0.8161		-3.7232		-2.9071		0.2927
1.850		0.8225		-3.7296		-2.9071		0.2949
1.855		0.8288		-3.7359		-2.9072		0.2970
1.860		0.8346		-3.7418		-2.9072		0.2990
1.865		0.8399		-3.7472		-2.9073		0.3008
1.870		0.8442		-3.7517		-2.9075		0.3023
1.875		0.8472		-3.7549		-2.9078		0.3033
1.880		0.8482		-3.7563		-2.9081		0.3036
1.885		0.8470		-3.7555		-2.9085		0.3031
1.890		0.8431		-3.7521		-2.9090		0.3018
1.895		0.8366		-3.7460		-2.9095		0.2995
1.900		0.8276		-3.7375		-2.9099		0.2964
1.905		0.8167		-3.7269		-2.9102		0.2926
1.910		0.8048		-3.7152		-2.9104		0.2885
1.915		0.7928		-3.7032		-2.9105		0.2843
1.920		0.7818		-3.6922		-2.9104		0.2805
1.925		0.7731		-3.6832		-2.9101		0.2775
1.930		0.7677		-3.6775		-2.9098		0.2756
1.935		0.7662		-3.6756		-2.9094		0.2751
1.940		0.7688		-3.6778		-2.9090		0.2759
1.945		0.7749		-3.6837		-2.9088		0.2780
1.950		0.7836		-3.6924		-2.9088		0.2810
1.955		0.7938		-3.7026		-2.9089		0.2844
1.960		0.8041		-3.7132		-2.9091		0.2879
1.965		0.8136		-3.7230		-2.9094		0.2911
1.970		0.8215		-3.7313		-2.9098		0.2938
1.975		0.8277		-3.7378		-2.9101		0.2959
1.980		0.8320		-3.7424		-2.9104		0.2973
1.985		0.8350		-3.7456		-2.9106		0.2983
1.990		0.8372		-3.7479		-2.9106		0.2989
1.995		0.8393		-3.7499		-2.9107		0.2996
2.000		0.8414		-3.7521		-2.9106		0.3002
2.005		0.8438		-3.7545		-2.9107		0.3010
2.010		0.8464		-3.7571		-2.9107		0.3018
2.015		0.8490		-3.7597		-2.9107		0.3027
2.020		0.8516		-3.7622		-2.9107		0.3035
2.025		0.8540		-3.7646		-2.9106		0.3043
2.030		0.8563		-3.7669		-2.9106		0.3050
2.035		0.8586		-3.7691		-2.9105		0.3058
2.040		0.8611		-3.7714		-2.9103		0.3066
2.045		0.8636		-3.7738		-2.9102		0.3074
2.050		0.8663		-3.7763		-2.9100		0.3083
2.055		0.8691		-3.7790		-2.9099		0.3092
2.060		0.8720		-3.7817		-2.9097		0.3102
2.065		0.8748		-3.7844		-2.9096		0.3111
2.070		0.8773		-3.7868		-2.9095		0.3119
2.075		0.8793		-3.7887		-2.9094		0.3126
2.080		0.8804		-3.7898		-2.9094		0.3130
2.085		0.8805		-3.7899		-2.9094		0.3130
2.090		0.8791		-3.7886		-2.9095		0.3125
2.095		0.8761		-3.7857		-2.9096		0.3114
2.100		0.8713		-3.7811		-2.9097		0.3098
2.105		0.8648		-3.7747		-2.9098		0.3075
2.110		0.8567		-3.7666		-2.9099		0.3047
2.115		0.8471		-3.7571		-2.9100		0.3014
2.120		0.8364		-3.7464		-2.9100		0.2977
2.125		0.8249		-3.7349		-2.9100		0.2938
2.130		0.8131		-3.7231		-2.9100		0.2897
2.135		0.8014		-3.7114		-2.9100		0.2857
2.140		0.7902		-3.7001		-2.9099		0.2819
2.145		0.7799		-3.6898		-2.9099		0.2783
2.150		0.7709		-3.6807		-2.9098		0.2752
2.155		0.7636		-3.6733		-2.9097		0.2727
2.160		0.7586		-3.6681		-2.9095		0.2710
2.165		0.7565		-3.6657		-2.9092		0.2703
2.170		0.7575		-3.6664		-2.9089		0.2706
2.175		0.7615		-3.6701		-2.9086		0.2720
2.180		0.7679		-3.6763		-2.9084		0.2742
2.185		0.7757		-3.6841		-2.9083		0.2769
2.190		0.7839		-3.6922		-2.9084		0.2797
2.195		0.7912		-3.6997		-2.9085		0.2822
2.200		0.7969		-3.7056		-2.9086		0.2842
2.205		0.8007		-3.7094		-2.9087		0.2855
2.210		0.8025		-3.7112		-2.9087		0.2861
2.215		0.8027		-3.7113		-2.9086		0.2861
2.220		0.8019		-3.7103		-2.9084		0.2858
2.225		0.8007		-3.7088		-2.9081		0.2854
2.230		0.7996		-3.7074		-2.9078		0.2850
2.235		0.7987		-3.7063		-2.9075		0.2847
2.240		0.7981		-3.7054		-2.9073		0.2845
2.245		0.7974		-3.7045		-2.9071		0.2842
2.250		0.7963		-3.7033		-2.9070		0.2838
2.255		0.7945		-3.7014		-2.9068		0.2832
2.260		0.7923		-3.6989		-2.9066		0.2824
2.265		0.7897		-3.6960		-2.9063		0.2815
2.270		0.7874		-3.6932		-2.9058		0.2807
2.275		0.7860		-3.6912		-2.9052		0.2802
2.280		0.7860		-3.6905		-2.9045		0.2802
2.285		0.7877		-3.6914		-2.9038		0.2808
2.290		0.7911		-3.6942		-2.9031		0.2820
2.295		0.7959		-3.6984		-2.9025		0.2836
2.300		0.8017		-3.7036		-2.9019		0.2856
2.305		0.8079		-3.7094		-2.9014		0.2877
2.310		0.8141		-3.7151		-2.9010		0.2899
2.315		0.8199		-3.7204		-2.9005		0.2918
2.320		0.8251		-3.7251		-2.9001		0.2936
2.325		0.8297		-3.7292		-2.8996		0.2952
2.330		0.8337		-3.7328		-2.8991		0.2966
2.335		0.8375		-3.7359		-2.8985		0.2978
2.340		0.8410		-3.7388		-2.8978		0.2991
2.345		0.8446		-3.7417		-2.8971		0.3003
2.350		0.8484		-3.7447		-2.8964		0.3016
2.355		0.8523		-3.7479		-2.8956		0.3029
2.360		0.8564		-3.7513		-2.8948		0.3044
2.365		0.8607		-3.7547		-2.8941		0.3058
2.370		0.8650		-3.7583		-2.8933		0.3073
2.375		0.8694		-3.7619		-2.8925		0.3088
2.380		0.8738		-3.7654		-2.8917		0.3104
2.385		0.8782		-3.7691		-2.8909		0.3119
2.390		0.8828		-3.7729		-2.8901		0.3135
2.395		0.8874		-3.7768		-2.8894		0.3151
2.400		0.8919		-3.7806		-2.8887		0.3167
2.405		0.8960		-3.7841		-2.8881		0.3182
2.410		0.8992		-3.7869		-2.8877		0.3193
2.415		0.9011		-3.7885		-2.8874		0.3200
2.420		0.9012		-3.7884		-2.8872		0.3201
2.425		0.8992		-3.7862		-2.8870		0.3195
2.430		0.8950		-3.7819		-2.8869		0.3181
2.435		0.8888		-3.7756		-2.8868		0.3160
2.440		0.8808		-3.7674		-2.8866		0.3133
2.445		0.8718		-3.7582		-2.8864		0.3102
2.450		0.8624		-3.7485		-2.8861		0.3071
2.455		0.8535		-3.7392		-2.8857		0.3041
2.460		0.8458		-3.7311		-2.8853		0.3015
2.465		0.8398		-3.7246		-2.8848		0.2995
2.470		0.8357		-3.7201		-2.8844		0.2981
2.475		0.8337		-3.7176		-2.8839		0.2975
2.480		0.8337		-3.7172		-2.8835		0.2975
2.485		0.8356		-3.7186		-2.8830		0.2982
2.490		0.8391		-3.7217		-2.8826		0.2994
2.495		0.8442		-3.7263		-2.8822		0.3012
2.500		0.8503		-3.7321		-2.8818		0.3033
2.505		0.8572		-3.7386		-2.8814		0.3057
2.510		0.8645		-3.7455		-2.8810		0.3082
2.515		0.8717		-3.7524		-2.8807		0.3107
2.520		0.8786		-3.7589		-2.8803		0.3131
2.525		0.8848		-3.7648		-2.8800		0.3153
2.530		0.8904		-3.7700		-2.8796		0.3172
2.535		0.8952		-3.7744		-2.8792		0.3188
2.540		0.8992		-3.7781		-2.8788		0.3202
2.545		0.9026		-3.7810		-2.8784		0.3214
2.550		0.9054		-3.7834		-2.8780		0.3224
2.555		0.9075		-3.7851		-2.8776		0.3231
2.560		0.9089		-3.7862		-2.8773		0.3236
2.565		0.9096		-3.7866		-2.8769		0.3239
2.570		0.9096		-3.7862		-2.8766		0.3239
2.575		0.9088		-3.7852		-2.8763		0.3236
2.580		0.9076		-3.7836		-2.8760		0.3232
2.585		0.9061		-3.7818		-2.8757		0.3227
2.590		0.9049		-3.7801		-2.8753		0.3223
2.595		0.9043		-3.7791		-2.8748		0.3222
2.600		0.9047		-3.7790		-2.8743		0.3223
